Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyElementVisible(findTestObject(""MayaHome/mayahome - MobileSpy 6/checkEligibilityAgreement - Txt""), 0)",,,,2022-04-26 08:27:43,2022-04-26 08:27:43,0.151s,PASSED
"tap(findTestObject(""MayaHome/mayahome - MobileSpy 1/termagreement - tickBtn""), 0)",,,,2022-04-26 08:27:43,2022-04-26 08:27:43,0.289s,PASSED
"tap(findTestObject(""MayaHome/mayahome - MobileSpy 1/confirm - Btn""), 0)",,,,2022-04-26 08:27:43,2022-04-26 08:27:44,0.883s,PASSED
,,,,,,,
Test Cases/MayaHome/mayahome_CEAgentPropertyData,,,,2022-04-26 08:27:44,2022-04-26 08:27:55,10.937s,PASSED
"setText(findTestObject(""MayaHome/mayahome - MobileSpy 1/propertyagent - Txtfield""), findTestData(""mayahomeCredentials"").getValue(2, 1), 0)",,,,2022-04-26 08:27:45,2022-04-26 08:27:48,3.510s,PASSED
"staffNumber = getText(findTestObject(""MayaHome/mayahome - MobileSpy 4/staffNumberEnter - Txt""), 0)",,,,2022-04-26 08:27:48,2022-04-26 08:27:49,0.722s,PASSED
"tap(findTestObject(""MayaHome/mayahome - MobileSpy 1/agentSelectConfirm - Btn""), 0)",,,,2022-04-26 08:27:49,2022-04-26 08:27:50,1.026s,PASSED
"delay(2, STOP_ON_FAILURE)",,,,2022-04-26 08:27:50,2022-04-26 08:27:52,2.004s,PASSED
"waitForElementPresent(findTestObject(""MayaHome/mayahome - MobileSpy 4/staffNameHeader - Txt""), 0, CONTINUE_ON_FAILURE)",,,,2022-04-26 08:27:52,2022-04-26 08:27:54,1.997s,PASSED
"verifyElementVisible(findTestObject(""MayaHome/mayahome - MobileSpy 4/staffNameHeader - Txt""), 0, CONTINUE_ON_FAILURE)",,,,2022-04-26 08:27:54,2022-04-26 08:27:54,0.213s,PASSED
"verifyElementVisible(findTestObject(""MayaHome/mayahome - MobileSpy 4/staffNameReview - Txt""), 0, CONTINUE_ON_FAILURE)",,,,2022-04-26 08:27:54,2022-04-26 08:27:55,0.604s,PASSED
"verifyElementVisible(findTestObject(""MayaHome/mayahome - MobileSpy 4/staffNumberHeader - Txt""), 0, CONTINUE_ON_FAILURE)",,,,2022-04-26 08:27:55,2022-04-26 08:27:55,0.168s,PASSED
"verifyElementText(findTestObject(""MayaHome/mayahome - MobileSpy 4/staffNumberReview - Txt""), staffNumber, CONTINUE_ON_FAILURE)",,,,2022-04-26 08:27:55,2022-04-26 08:27:55,0.164s,PASSED
"tap(findTestObject(""MayaHome/mayahome - MobileSpy 1/agentSelectYes - Btn""), 0)",,,,2022-04-26 08:27:55,2022-04-26 08:27:55,0.313s,PASSED
,,,,,,,
Test Cases/MayaHome/mayahome_CEUnitType,,,,2022-04-26 08:27:55,2022-04-26 08:28:07,12.002s,PASSED
"waitForElementPresent(findTestObject(""MayaHome/mayahome - MobileSpy 2/headerPropertyName(UnitType) - Txt""), 5)",,,,2022-04-26 08:27:56,2022-04-26 08:27:58,2.915s,PASSED
"verifyElementVisible(findTestObject(""MayaHome/mayahome - MobileSpy 6/UTpropertyName - Txt""), 0)",,,,2022-04-26 08:27:58,2022-04-26 08:28:00,1.423s,PASSED
"verifyElementVisible(findTestObject(""MayaHome/mayahome - MobileSpy 6/UTpropertyLayout - Img""), 0)",,,,2022-04-26 08:28:00,2022-04-26 08:28:00,0.381s,PASSED
"verifyElementVisible(findTestObject(""MayaHome/mayahome - MobileSpy 6/UTpropertyPrice - Txt""), 0)",,,,2022-04-26 08:28:00,2022-04-26 08:28:01,0.279s,PASSED
"verifyElementVisible(findTestObject(""MayaHome/mayahome - MobileSpy 2/unittypeCornerLot - Frame""), 0)",,,,2022-04-26 08:28:01,2022-04-26 08:28:01,0.314s,PASSED
"tap(findTestObject(""MayaHome/mayahome - MobileSpy 2/unittypeCornerLot - Frame""), 0)",,,,2022-04-26 08:28:01,2022-04-26 08:28:01,0.472s,PASSED
"tap(findTestObject(""MayaHome/mayahome - MobileSpy 1/unitselectionconfirm - Btn""), 0)",,,,2022-04-26 08:28:01,2022-04-26 08:28:02,1.002s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2022-04-26 08:28:02,2022-04-26 08:28:07,5.003s,PASSED
,,,,,,,
Test Cases/MayaHome/mayahome_CEReviewApplication,,,,2022-04-26 08:28:07,2022-04-26 08:31:09,3m - 1.675s,FAILED
"tap(findTestObject(""MayaHome/mayahome - MobileSpy 1/propertyPrice - Txtfield""), 0)",,,,2022-04-26 08:28:08,2022-04-26 08:28:08,0.537s,PASSED
"propertypriceEnter = findTestData(""mayahomeCredentials"").getValue(4, 1)",,Change row on test data for different Property Price,,2022-04-26 08:28:08,2022-04-26 08:28:08,0.027s,PASSED
"for ([i = 0, i <= 7, (i++)])",,,,2022-04-26 08:28:08,2022-04-26 08:28:17,9.098s,PASSED
"tap(findTestObject(""MayaHome/mayahome - MobileSpy 1/pinPropertyPrice - check""), 0)",,,,2022-04-26 08:28:17,2022-04-26 08:28:18,1.074s,PASSED
"tap(findTestObject(""MayaHome/mayahome - MobileSpy 1/downpaymentAmount - Btn""), 0)",,,,2022-04-26 08:28:18,2022-04-26 08:28:20,2.085s,PASSED
"tap(findTestObject(""MayaHome/mayahome - MobileSpy 1/downpaymentEnter - Txtfield""), 0)",,,,2022-04-26 08:28:20,2022-04-26 08:28:21,0.505s,PASSED
"downpaymentEnter = findTestData(""mayahomeCredentials"").getValue(5, 1)",,Change row on test data for different Downpayment Price,,2022-04-26 08:28:21,2022-04-26 08:28:21,0.085s,PASSED
"for ([i = 0, i <= 6, (i++)])",,,,2022-04-26 08:28:21,2022-04-26 08:28:29,7.614s,PASSED
"tap(findTestObject(""MayaHome/mayahome - MobileSpy 1/pinPropertyPrice - check""), 0)",,,,2022-04-26 08:28:29,2022-04-26 08:28:30,1.000s,PASSED
"propertyPrice = ""RM "" + getText(findTestObject(""MayaHome/mayahome - MobileSpy 2/propertyPrice - Txt""), 0)",,,,2022-04-26 08:28:30,2022-04-26 08:28:31,1.547s,PASSED
"downpaymentPrice = ""RM "" + getText(findTestObject(""MayaHome/mayahome - MobileSpy 2/downpaymentAmount - Txt""), 0)",,,,2022-04-26 08:28:31,2022-04-26 08:28:31,0.269s,PASSED
"tap(findTestObject(""MayaHome/mayahome - MobileSpy 1/propertyPriceContinue - Btn""), 0)",,,,2022-04-26 08:28:31,2022-04-26 08:28:32,0.456s,PASSED
delay(5),,,,2022-04-26 08:28:32,2022-04-26 08:28:37,5.007s,PASSED
"loanAmount = getText(findTestObject(""MayaHome/mayahome - MobileSpy 2/agreedLoanAmount - Txt""), 0)",,,,2022-04-26 08:28:37,2022-04-26 08:28:37,0.337s,PASSED
"loanPeriod = getText(findTestObject(""MayaHome/mayahome - MobileSpy 2/agreedLoanPeriod - Txt""), 0)",,,,2022-04-26 08:28:37,2022-04-26 08:28:37,0.224s,PASSED
"tap(findTestObject(""MayaHome/mayahome - MobileSpy 1/propertyPriceContinue - Btn""), 0)",,,,2022-04-26 08:28:37,2022-04-26 08:28:38,0.460s,PASSED
"delay(3, STOP_ON_FAILURE)",,,,2022-04-26 08:28:38,2022-04-26 08:28:41,3.005s,PASSED
"callTestCase(findTestCase(""MayaHome/mayahome_CEPersonalDetail""), null)",,,,2022-04-26 08:28:41,2022-04-26 08:29:19,38.146s,PASSED
"callTestCase(findTestCase(""MayaHome/mayahome_CEMonthlyIncome""), null)",,,,2022-04-26 08:29:19,2022-04-26 08:29:57,37.726s,PASSED
"if (verifyElementExist(findTestObject(""MayaHome/mayahome - MobileSpy 2/hederAdditionalInfo - Txt""), 0, OPTIONAL))",,,,2022-04-26 08:29:57,2022-04-26 08:30:17,20.056s,PASSED
else,,,,2022-04-26 08:30:17,2022-04-26 08:30:17,0.000s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2022-04-26 08:30:17,2022-04-26 08:30:22,5.003s,PASSED
"if (verifyElementVisible(findTestObject(""MayaHome/mayahome - MobileSpy 2/successStatement - Txt""), 0, OPTIONAL))",,,,2022-04-26 08:30:22,2022-04-26 08:31:09,47.127s,PASSED
