Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"staffNumber = getText(findTestObject(""MayaHome/mayahome - MobileSpy 4/staffNumberEnter - Txt""), 0)",,,,2022-04-20 15:27:07,2022-04-20 15:27:08,0.826s,PASSED
"tap(findTestObject(""MayaHome/mayahome - MobileSpy 1/agentSelectConfirm - Btn""), 0)",,,,2022-04-20 15:27:08,2022-04-20 15:27:08,0.399s,PASSED
"delay(2, STOP_ON_FAILURE)",,,,2022-04-20 15:27:08,2022-04-20 15:27:10,2.005s,PASSED
"waitForElementPresent(findTestObject(""MayaHome/mayahome - MobileSpy 4/staffNameHeader - Txt""), 0, CONTINUE_ON_FAILURE)",,,,2022-04-20 15:27:10,2022-04-20 15:27:13,3.302s,PASSED
"verifyElementVisible(findTestObject(""MayaHome/mayahome - MobileSpy 4/staffNameHeader - Txt""), 0, CONTINUE_ON_FAILURE)",,,,2022-04-20 15:27:13,2022-04-20 15:27:14,0.132s,PASSED
"verifyElementVisible(findTestObject(""MayaHome/mayahome - MobileSpy 4/staffNameReview - Txt""), 0, CONTINUE_ON_FAILURE)",,,,2022-04-20 15:27:14,2022-04-20 15:27:14,0.173s,PASSED
"verifyElementVisible(findTestObject(""MayaHome/mayahome - MobileSpy 4/staffNumberHeader - Txt""), 0, CONTINUE_ON_FAILURE)",,,,2022-04-20 15:27:14,2022-04-20 15:27:14,0.134s,PASSED
"verifyElementText(findTestObject(""MayaHome/mayahome - MobileSpy 4/staffNumberReview - Txt""), staffNumber, CONTINUE_ON_FAILURE)",,,,2022-04-20 15:27:14,2022-04-20 15:27:14,0.132s,PASSED
"tap(findTestObject(""MayaHome/mayahome - MobileSpy 1/agentSelectYes - Btn""), 0)",,,,2022-04-20 15:27:14,2022-04-20 15:27:14,0.319s,PASSED
,,,,,,,
Test Cases/MayaHome/mayahome_CEUnitType,,,,2022-04-20 15:27:14,2022-04-20 15:27:26,11.411s,PASSED
"waitForElementPresent(findTestObject(""MayaHome/mayahome - MobileSpy 2/headerPropertyName(UnitType) - Txt""), 5)",,,,2022-04-20 15:27:15,2022-04-20 15:27:18,3.194s,PASSED
"verifyElementVisible(findTestObject(""MayaHome/mayahome - MobileSpy 6/UTpropertyName - Txt""), 0)",,,,2022-04-20 15:27:18,2022-04-20 15:27:18,0.373s,PASSED
"verifyElementVisible(findTestObject(""MayaHome/mayahome - MobileSpy 6/UTpropertyLayout - Img""), 0)",,,,2022-04-20 15:27:18,2022-04-20 15:27:19,0.334s,PASSED
"verifyElementVisible(findTestObject(""MayaHome/mayahome - MobileSpy 6/UTpropertyPrice - Txt""), 0)",,,,2022-04-20 15:27:19,2022-04-20 15:27:19,0.371s,PASSED
"verifyElementVisible(findTestObject(""MayaHome/mayahome - MobileSpy 2/unittypeCornerLot - Frame""), 0)",,,,2022-04-20 15:27:19,2022-04-20 15:27:19,0.356s,PASSED
"tap(findTestObject(""MayaHome/mayahome - MobileSpy 2/unittypeCornerLot - Frame""), 0)",,,,2022-04-20 15:27:19,2022-04-20 15:27:20,0.598s,PASSED
"tap(findTestObject(""MayaHome/mayahome - MobileSpy 1/unitselectionconfirm - Btn""), 0)",,,,2022-04-20 15:27:20,2022-04-20 15:27:21,0.956s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2022-04-20 15:27:21,2022-04-20 15:27:26,5.003s,PASSED
,,,,,,,
Test Cases/MayaHome/mayahome_CEReviewApplication,,,,2022-04-20 15:27:26,2022-04-20 15:29:40,2m - 14.513s,FAILED
"startExistingApplication(""com.maybank2u.life.sit"", STOP_ON_FAILURE)",,,,2022-04-20 15:27:26,2022-04-20 15:27:34,8.166s,PASSED
"tap(findTestObject(""MayaHome/mayahome - MobileSpy 1/propertyPrice - Txtfield""), 0)",,,,2022-04-20 15:27:34,2022-04-20 15:27:37,2.363s,PASSED
"propertypriceEnter = findTestData(""mayahomeCredentials"").getValue(4, 1)",,Change row on test data for different Property Price,,2022-04-20 15:27:37,2022-04-20 15:27:37,0.029s,PASSED
"for ([i = 0, i <= 7, (i++)])",,,,2022-04-20 15:27:37,2022-04-20 15:27:45,8.602s,PASSED
"tap(findTestObject(""MayaHome/mayahome - MobileSpy 1/pinPropertyPrice - check""), 0)",,,,2022-04-20 15:27:45,2022-04-20 15:27:47,1.836s,PASSED
"tap(findTestObject(""MayaHome/mayahome - MobileSpy 1/downpaymentAmount - Btn""), 0)",,,,2022-04-20 15:27:47,2022-04-20 15:27:49,1.736s,PASSED
"tap(findTestObject(""MayaHome/mayahome - MobileSpy 1/downpaymentEnter - Txtfield""), 0)",,,,2022-04-20 15:27:49,2022-04-20 15:27:50,1.189s,PASSED
"downpaymentEnter = findTestData(""mayahomeCredentials"").getValue(5, 1)",,Change row on test data for different Downpayment Price,,2022-04-20 15:27:50,2022-04-20 15:27:50,0.093s,PASSED
"for ([i = 0, i <= 6, (i++)])",,,,2022-04-20 15:27:50,2022-04-20 15:27:58,8.076s,PASSED
"tap(findTestObject(""MayaHome/mayahome - MobileSpy 1/pinPropertyPrice - check""), 0)",,,,2022-04-20 15:27:58,2022-04-20 15:28:00,1.541s,PASSED
"propertyPrice = ""RM "" + getText(findTestObject(""MayaHome/mayahome - MobileSpy 2/propertyPrice - Txt""), 0)",,,,2022-04-20 15:28:00,2022-04-20 15:28:01,1.345s,PASSED
"downpaymentPrice = ""RM "" + getText(findTestObject(""MayaHome/mayahome - MobileSpy 2/downpaymentAmount - Txt""), 0)",,,,2022-04-20 15:28:01,2022-04-20 15:28:01,0.395s,PASSED
"tap(findTestObject(""MayaHome/mayahome - MobileSpy 1/propertyPriceContinue - Btn""), 0)",,,,2022-04-20 15:28:01,2022-04-20 15:28:02,0.514s,PASSED
delay(5),,,,2022-04-20 15:28:02,2022-04-20 15:28:07,5.002s,PASSED
"loanAmount = getText(findTestObject(""MayaHome/mayahome - MobileSpy 2/agreedLoanAmount - Txt""), 0)",,,,2022-04-20 15:28:07,2022-04-20 15:28:07,0.333s,PASSED
"loanPeriod = getText(findTestObject(""MayaHome/mayahome - MobileSpy 2/agreedLoanPeriod - Txt""), 0)",,,,2022-04-20 15:28:07,2022-04-20 15:28:08,0.266s,PASSED
"tap(findTestObject(""MayaHome/mayahome - MobileSpy 1/propertyPriceContinue - Btn""), 0)",,,,2022-04-20 15:28:08,2022-04-20 15:28:08,0.482s,PASSED
"delay(3, STOP_ON_FAILURE)",,,,2022-04-20 15:28:08,2022-04-20 15:28:11,3.004s,PASSED
"callTestCase(findTestCase(""MayaHome/mayahome_CEPersonalDetail""), null)",,,,2022-04-20 15:28:11,2022-04-20 15:29:22,1m - 10.887s,PASSED
"callTestCase(findTestCase(""MayaHome/mayahome_CEMonthlyIncome""), null)",,,,2022-04-20 15:29:22,2022-04-20 15:29:40,18.375s,FAILED
